intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,class
0.105604,-0.087108,0.367214,1.522618,0.261718,1.186911,0.635431,0.574967,0.656532,0.81758,A
0.389513,0.556689,0.431229,-1.955514,0.082961,1.145386,0.182426,-0.070518,0.032902,1.05849,A
0.130292,0.870736,-3.210528,0.062493,0.261718,0.896237,0.333428,0.872256,0.344717,0.737401,A
0.290762,0.156278,0.136047,1.401386,0.082961,0.771662,-0.270579,1.014046,0.18881,1.00435,A
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.141884,0.144676,0.414984,-0.247731,-0.083469,A
0.266074,0.164129,0.118265,0.320234,0.261718,-0.01731,1.012935,-0.366893,-0.216549,-0.414829,A
0.167323,0.588093,-0.002652,-0.309259,0.261718,1.975883,0.446679,-0.515985,-0.746634,1.628926,F
0.167323,0.313302,0.168055,-0.383198,0.261718,1.43606,1.654692,-1.542924,-1.183175,0.446776,A
0.130292,-0.456114,0.292529,0.202672,0.261718,-0.432558,0.220177,0.490316,0.157628,-0.392659,A
-3.498799,0.305451,-3.210528,1.101752,-4.922215,1.020811,0.295677,1.047344,-0.216549,0.87131,X
-0.178304,-0.189174,0.264078,-0.640492,0.17234,1.43606,0.069175,-0.008699,0.313536,1.402085,A
0.229043,-1.044953,0.349432,0.84243,0.261718,1.186911,0.446679,0.905126,0.40708,0.927426,A
0.117948,0.124874,0.128935,0.3837,0.17234,0.231839,0.371178,-0.270613,-0.808997,0.135259,A
0.661077,-0.09496,0.01513,0.751961,0.976743,-1.096956,-1.705095,0.618477,1.373706,0.11039,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.391033,-1.554093,0.559843,1.217798,0.749022,I
-3.498799,3.846334,0.185837,-1.070696,-4.922215,-0.681707,-0.044076,-0.629312,0.001721,-0.478925,A
0.192011,0.509582,0.079145,1.072093,0.261718,0.979286,0.446679,-0.73899,-0.808997,0.726347,A
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.640182,0.144676,0.362485,0.40708,-0.528135,D
0.09326,-0.267686,0.168055,-0.383884,0.261718,0.439463,0.55993,0.072885,-0.247731,0.213871,A
0.352481,0.211237,0.306755,-0.946242,0.17234,1.934358,0.748682,-0.482998,-0.091823,1.41678,A
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.474083,-0.157328,0.822533,1.342524,-0.225044,A
0.056229,-0.087108,0.089814,1.312409,0.082961,-1.38763,-0.119577,-3.329044,-3.740056,-1.089566,A
-0.091897,-0.29909,0.562816,1.131322,0.440474,0.564038,1.541441,-0.527537,-0.278912,0.334675,Y
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.14879,0.597681,-0.373806,0.095265,-0.073439,A
-0.314087,-0.040001,0.303198,1.37665,0.17234,0.356414,0.182426,1.290969,1.716702,0.352818,X
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.141884,0.446679,0.298356,0.18881,-0.250722,F
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.391033,0.182426,0.546291,-0.216549,-0.331214,F
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.058835,0.220177,0.815408,0.001721,-0.052994,A
1.019049,0.211237,-0.155578,-0.311855,0.261718,0.564038,0.786433,0.345419,-0.060642,0.179417,A
0.068573,-0.197025,0.032912,0.615571,0.082961,0.937762,0.673182,-0.057276,0.18881,0.575706,A
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.640182,0.257927,0.914484,-0.185368,-0.594534,F
0.266074,0.164129,0.118265,0.320234,0.261718,-0.640182,0.748682,-0.952618,-0.621908,-0.835275,A
-0.338774,-0.22843,0.584154,2.123586,0.261718,0.024215,1.352689,0.478336,0.375899,0.256956,X
0.587014,0.399665,0.064919,0.116828,-1.615223,0.979286,,-0.910351,-1.027268,0.905703,A
-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.553729,0.371178,-2.312783,-1.307901,-1.476259,E
0.438888,0.195534,0.14316,-0.809435,0.261718,0.605563,-0.044076,-2.246208,-0.621908,0.697945,F
0.130292,0.336855,0.100483,0.382834,0.17234,-0.557133,0.333428,-0.223317,-0.65309,-0.56254,A
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.598658,-1.176589,-0.008893,1.404887,0.283585,I
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.806282,-1.403091,-0.543593,0.562987,0.20131,I
-0.264711,0.156278,0.402778,1.483948,0.17234,-0.681707,-0.270579,0.245022,0.594169,-0.277098,X
0.15498,-0.330495,0.299642,-0.333637,0.082961,0.979286,0.144676,-0.654707,-0.684271,0.924762,F
0.031541,0.446772,0.072032,0.600056,0.261718,-0.01731,,0.34804,0.157628,0.044593,F
0.117948,0.556689,-0.009765,-0.57261,0.261718,-0.764757,0.031425,-0.07275,0.032902,-0.595414,F
0.056229,0.486028,0.10404,-0.053338,0.261718,0.024215,0.106925,-0.338664,0.313536,0.092596,G
0.266074,0.580242,0.114709,-0.165469,0.261718,0.107265,0.182426,0.021142,0.001721,0.110739,A
0.043885,0.274046,0.182281,0.095763,0.261718,-0.640182,0.182426,0.472435,0.001721,-0.556766,F
0.080916,0.014957,0.064919,0.346104,0.17234,-0.058835,0.144676,0.018308,0.219991,-0.003495,A
-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.522513,0.257927,-1.315336,-1.183175,0.452092,A
0.056229,0.007106,0.406334,0.455401,0.261718,0.937762,0.295677,0.490238,-0.029461,0.800678,A
11.819916,0.203385,0.395665,-2.941364,-0.900198,-0.224934,0.069175,-0.620653,-0.029461,-0.133907,H
-0.091897,-0.220579,0.274747,0.567174,-0.185173,0.107265,0.333428,0.482103,-0.091823,0.034973,A
0.438888,-0.047852,0.388552,0.873551,-1.078955,-0.266459,0.144676,1.44868,-0.247731,-0.19856,A
0.031541,0.117022,-0.176916,-0.620739,-1.168333,-1.138481,0.295677,-1.268972,-0.559546,-1.063828,A
0.117948,0.627349,0.075589,0.831628,0.261718,0.854712,0.333428,0.147381,-0.091823,0.698909,A
-0.104241,-0.338346,0.384996,-0.096275,0.261718,1.892833,0.899684,-1.954705,-1.775623,1.280835,E
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,0.937762,0.182426,-0.537167,-0.123005,0.872491,D
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,-2.052027,7.392756,-1.562786,-2.898156,-3.004307,I
0.056229,-0.087108,0.089814,1.312409,0.082961,0.605563,-2.875357,0.79273,0.157628,-1.447953,A
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.640182,-0.006326,0.700138,-0.029461,-0.468088,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,-1.138481,0.396345,,-3.282727,-1.109204,F
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.224934,-0.119577,0.829852,0.282354,-0.024121,F
0.105604,-0.149918,0.438342,0.934659,0.261718,0.14879,0.106925,0.947083,0.032902,0.190605,A
-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.391033,-0.006326,1.058488,-0.123005,-0.235605,F
-0.437525,0.423218,0.388552,0.620852,0.17234,-1.013906,0.295677,1.646348,0.687713,-0.950004,E
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.273364,0.031425,0.556561,0.469443,0.348611,A
-0.141273,0.250492,0.406334,1.250286,-2.687761,0.522513,-0.081827,1.982507,1.560794,0.65375,E
-0.314087,-0.063555,0.42056,0.003921,0.17234,-1.512204,0.106925,-0.807662,-0.840179,-1.319024,D
-0.042522,0.2976,0.079145,1.500568,0.351096,1.145386,-0.836835,-0.373922,-0.621908,1.970665,F
0.266074,-0.16562,0.32098,0.483299,0.17234,-1.636779,-2.837607,0.211977,-0.621908,-1.466446,A
-0.104241,0.23479,0.214288,0.314028,0.17234,-0.266459,0.220177,1.231441,1.124254,-0.236533,H
-0.054866,0.226939,0.32098,-0.905841,0.261718,-0.141884,-0.195078,-0.919262,0.656532,0.100745,H
0.698109,-0.369751,0.185837,-0.92264,0.976743,-1.429155,-1.214339,-1.705605,-1.557353,-0.560153,I
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.806282,0.371178,-1.027115,-1.058449,-0.803377,F
-0.153617,-0.22843,0.488131,0.580183,0.261718,0.190314,-0.232828,0.53204,-0.029461,0.444112,A
0.216699,-0.424709,0.306755,-0.043283,0.261718,0.107265,0.371178,0.12816,0.438262,0.008801,A
0.130292,0.870736,-3.210528,0.062493,0.261718,1.228436,-0.157328,0.732212,0.157628,1.349211,A
0.15498,-0.377602,0.349432,0.70613,-0.006417,0.190314,0.144676,0.651483,0.718895,0.203491,A
0.883267,-0.314793,0.086258,-1.337837,0.976743,-0.930856,-1.101088,1.001388,1.966154,-0.095151,I
0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.058835,0.069175,1.631767,0.594169,0.035515,A
0.15498,-0.322644,0.175168,0.126526,0.17234,0.854712,0.220177,-0.662027,-0.43482,0.773446,A
0.130292,-1.649494,-3.210528,-2.636061,-2.419627,2.141982,-2.044848,1.051207,-0.528364,-0.321835,A
-0.116585,-0.016448,0.288973,0.483747,0.17234,-0.224934,0.106925,0.75423,0.157628,-0.143745,F
-0.141273,-0.244132,0.249852,0.593729,0.261718,0.024215,0.106925,0.420304,-0.216549,0.081035,F
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.640182,-0.006326,0.580287,0.282354,-0.456889,F
0.068573,0.533135,0.488131,0.255665,-0.632064,0.647088,3.27796,-0.512548,-3.771237,-1.169058,A
0.15498,-0.471816,0.50947,1.205082,0.261718,-0.10036,0.257927,1.453476,0.001721,-0.104662,A
-0.141273,1.553789,0.541477,-0.649324,-1.257711,0.356414,-0.006326,0.844473,-0.247731,0.441725,D
0.47592,-0.283388,0.107596,0.080127,0.976743,-0.307984,0.446679,-1.501724,0.126447,-0.397734,I
-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.470679,-0.044076,1.00265,0.562987,-1.207803,E
0.15498,-0.236281,0.01513,0.558909,0.17234,-0.598658,0.182426,0.985836,-2.461615,-0.521046,A
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.806282,-0.081827,0.469503,0.219991,-0.573872,G
0.303106,0.352558,0.082701,0.703981,0.261718,0.522513,0.182426,0.385026,0.064084,0.529401,F
-3.498799,0.007106,0.342319,-0.318002,-4.922215,-0.972381,-0.157328,0.070031,0.594169,-0.689649,E
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.930856,0.295677,0.652609,0.438262,-0.877396,G
0.994361,-0.008597,-0.148465,0.826884,0.261718,0.314889,0.55993,1.032724,0.032902,0.09121,A
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.560634,-0.195078,-0.22153,0.064084,1.69277,F
-0.116585,0.423218,0.086258,1.919136,0.261718,-0.141884,0.182426,0.93289,0.282354,-0.106144,G
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.557133,-0.42158,0.252399,0.687713,-0.152255,E
0.056229,0.486028,0.10404,-0.053338,0.261718,-0.515608,0.52218,0.226266,0.438262,-0.606324,G
-0.06721,0.462474,0.10404,0.463129,0.261718,-0.01731,0.748682,0.720971,0.001721,-0.280329,F
0.15498,0.23479,0.210732,0.643738,0.17234,0.730137,-0.232828,0.650551,-0.341275,0.94018,A
-0.22768,0.109171,0.413447,0.118917,0.17234,-0.058835,0.408929,-0.143539,0.251173,-0.150713,D
0.15498,-0.040001,0.363657,1.200934,0.261718,1.643684,0.484429,0.151265,0.126447,1.302353,A
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.007099,-0.044076,1.81035,-1.71326,-2.631092,A
0.068573,-0.189174,-2.090261,-0.633539,0.17234,-0.141884,0.333428,-0.941532,-0.310094,-0.190808,E
-3.498799,-0.087108,0.438342,-1.227108,-4.922215,-0.432558,-0.157328,-0.268108,0.064084,-0.191965,C
0.117948,-0.291239,0.306755,0.255993,0.17234,0.439463,0.333428,-0.000117,-0.091823,0.32819,A
0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.10036,0.220177,0.390424,0.251173,-0.087483,A
4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.972381,-0.119577,0.386114,-0.466001,-0.705224,F
0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.107265,-2.837607,-0.56295,-0.341275,-1.613458,A
0.080916,0.164129,0.19295,0.819007,0.261718,1.26996,0.748682,-0.285601,-0.123005,0.815132,A
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.522513,0.371178,0.672413,0.126447,0.384921,D
-0.264711,-0.448263,0.431229,-1.121421,0.261718,0.273364,0.069175,-0.632128,-0.684271,0.326767,F
0.25373,0.219088,0.14316,0.720541,0.261718,-0.972381,0.144676,0.325945,-0.684271,-0.834612,A
0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.14879,0.182426,0.800904,0.718895,0.152824,A
-0.252367,0.069915,0.246296,0.52355,0.261718,-1.055431,-0.006326,1.778975,1.061891,-0.845811,E
0.167323,0.117022,0.047137,-0.174809,0.261718,0.397939,0.106925,-1.060703,-0.466001,0.426728,A
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.266459,-0.42158,-1.13918,0.40708,0.145759,I
0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.35301,0.484429,-1.300134,-0.715453,1.065096,A
0.179667,0.258344,0.189393,-0.133304,0.17234,,-0.34608,0.230771,0.469443,-0.455587,A
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,2.474181,-0.006326,-1.048433,-1.526171,2.396078,D
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.058835,1.012935,0.425876,-0.123005,-0.457576,A
0.019197,0.038511,0.19295,0.323367,0.261718,0.190314,0.069175,0.063138,0.313536,0.255774,F
0.130292,-1.649494,-3.210528,-2.636061,-2.419627,0.937762,0.975185,0.802516,-0.559546,0.400219,A
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.889332,-0.34608,0.171185,-0.091823,-0.509895,F
-0.042522,-0.173471,0.644613,0.089437,-0.989576,1.43606,-1.214339,-0.793198,0.18881,2.399261,Y
-0.301743,-0.314793,0.399221,0.77052,0.708609,1.311485,-0.761334,-0.499326,0.438262,1.917707,Y
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.096956,-0.874585,1.173059,1.810246,-0.425606,I
0.043885,-0.157769,0.328093,0.552225,0.261718,-0.224934,0.220177,-0.134453,-0.029461,-0.202393,A
-0.252367,0.069915,0.246296,0.52355,0.261718,1.103861,1.654692,0.473716,1.061891,0.178887,E
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.391131,0.673182,-1.074139,-0.777816,1.849005,A
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.371178,-0.275467,0.937165,0.09831,E
-0.00549,0.611647,0.022242,1.012179,0.261718,0.896237,0.295677,0.37627,-0.029461,0.762897,A
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.231839,0.295677,-2.264672,-2.711067,0.180092,E
0.352481,-0.448263,0.196506,-0.528002,0.976743,0.231839,-1.365341,-1.429169,0.064084,1.277857,I
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.640182,-0.270579,1.379736,0.282354,-0.282391,F
0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.06574,0.52218,-0.192369,0.064084,-0.107615,A
-0.252367,-0.401156,0.466793,0.631147,0.261718,1.311485,0.069175,-0.401414,0.594169,1.309368,E
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.598658,-0.006326,0.35235,0.032902,-0.401507,F
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.598658,-1.176589,0.635524,0.375899,0.255545,I
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.730137,0.371178,0.26599,0.219991,0.572511,A
-0.128929,-0.22843,-3.210528,-0.892742,0.17234,-0.806282,-0.081827,0.543728,0.843621,-0.579791,D
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.854712,0.144676,-0.667483,1.124254,0.815132,X
0.562327,-0.29909,0.068476,-0.58926,0.976743,0.979286,-1.214339,-2.126007,-1.183175,1.941962,I
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.01731,-0.195078,0.706021,0.095265,0.233412,F
-0.240024,-0.29909,0.694403,0.955725,0.61923,-1.553729,-1.025587,0.635543,1.404887,-0.806367,Y
0.290762,0.156278,0.136047,1.401386,0.082961,-0.474083,-0.119577,0.413004,-0.341275,-0.251156,A
-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-0.307984,0.597681,-1.914826,-2.679886,-0.481445,A
-0.091897,0.226939,0.267634,0.024091,0.261718,-0.723232,0.069175,0.96677,1.311343,-0.565927,H
-3.498799,3.846334,0.185837,-1.070696,-4.922215,-0.141884,0.597681,-0.031939,-0.185368,-0.324596,A
0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.474083,0.371178,-0.288941,-0.154186,-0.500516,A
0.080916,-0.063555,0.349432,0.968645,-1.347089,0.314889,-0.270579,-0.911962,-0.684271,0.551908,F
-3.498799,-0.110662,7.419561,2.021451,-4.922215,-0.10036,-0.950086,1.138383,0.62535,0.635318,I
0.142636,0.43107,0.032912,-0.486796,0.261718,-0.349509,0.55993,-0.003845,0.375899,-0.484868,G
-0.06721,-0.149918,0.32098,0.118589,0.261718,-0.391033,0.144676,-1.50784,-1.214356,-0.313409,A
0.661077,-0.204876,-3.075385,0.471036,1.066121,0.688613,-3.403863,-0.300649,0.001721,-2.471024,I
-0.042522,0.187683,0.224957,0.290963,0.261718,-0.058835,-0.006326,0.834085,0.718895,0.080143,A
-0.635027,-0.448263,0.299642,1.407861,0.17234,0.730137,0.899684,0.385473,0.843621,1.334287,Y
0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.183409,-1.554093,0.292492,1.46725,0.959625,I
-0.079554,0.179832,0.310311,1.179988,-1.257711,0.813187,0.371178,0.397413,0.375899,0.656089,E
0.266074,0.109171,0.207175,-0.849179,0.261718,0.314889,1.163937,0.201395,-0.154186,-0.222356,F
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.273364,-1.32759,0.451,1.186617,1.295674,I
0.389513,0.376111,0.018686,-0.690978,0.082961,1.062336,0.52218,-1.23482,-0.466001,0.77089,A
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.266459,-0.044076,-0.79576,-0.216549,-0.08183,A
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.557133,0.069175,-0.315074,-0.840179,-0.426353,F
0.117948,0.289748,0.392108,-1.747095,0.261718,1.186911,0.144676,0.573996,-0.590727,1.132629,A
0.130292,0.077766,0.299642,-0.693335,0.261718,-0.598658,0.257927,-0.96485,-0.621908,-0.551956,A
-0.116585,0.423218,0.086258,1.919136,0.261718,0.356414,-2.611104,0.562405,0.095265,0.127219,G
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.176602,-0.799085,-2.79114,-3.303515,-1.517969,I
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.730137,-0.119577,-0.615527,-0.684271,0.869441,F
0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.391033,0.333428,-0.312297,0.157628,-0.413406,F
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.22153,-1.403091,0.633252,1.155435,-0.220898,I
0.15498,-0.251983,0.125378,-0.576698,-0.900198,0.024215,0.673182,0.164603,0.531806,-0.211169,A
0.290762,0.156278,0.136047,1.401386,0.082961,0.771662,-0.232828,0.986884,0.344717,0.981409,A
-0.252367,-0.110662,0.452567,0.888321,0.17234,2.183507,-0.912336,-0.709983,-0.247731,2.85873,D
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.813187,0.635431,-1.47763,-0.123005,0.515587,E
-0.116585,-0.079257,0.381439,1.540879,0.17234,0.439463,-0.42158,0.702778,1.46725,0.816049,X
0.266074,-0.16562,0.32098,0.483299,0.17234,0.564038,0.257927,0.451757,0.095265,0.489126,A
-0.22768,-0.110662,0.196506,1.060099,0.261718,1.809783,-0.044076,-0.617896,0.500624,1.8183,X
-0.042522,0.007106,0.264078,-0.162546,0.17234,-1.180006,0.106925,0.560988,0.874802,-1.015873,E
-0.030178,0.093469,0.235627,1.206186,0.261718,1.020811,0.635431,0.33975,0.531806,0.667457,A
-0.635027,-0.448263,0.299642,1.407861,0.17234,0.231839,-1.101088,0.569026,1.342524,1.130664,Y
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.01731,0.106925,1.251788,0.687713,0.042712,A
0.142636,0.486028,0.025799,0.545422,0.17234,-0.183409,0.106925,1.126947,0.251173,-0.107001,A
-0.079554,0.179832,0.310311,1.179988,-1.257711,1.560634,0.333428,-0.562038,0.032902,1.330767,E
0.105604,-0.09496,0.324537,0.557118,0.17234,1.726734,0.220177,-0.631817,-0.091823,1.591772,A
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.138481,0.031425,-0.62042,-0.091823,-0.930414,F
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.307984,0.144676,0.82265,0.18881,-0.231832,F
0.019197,-0.338346,-0.358293,-0.113223,0.17234,-0.681707,-0.006326,0.353418,0.594169,-0.505423,A
-0.030178,0.572391,5.083004,-0.109553,-1.257711,3.138578,-2.271351,0.819659,-0.310094,-1.944299,G
0.698109,-0.369751,0.185837,-0.92264,0.976743,0.979286,-1.176589,-1.059596,0.750076,1.929786,I
0.0,386.0,50.0,0.168104,0.0,53.0,83.0,0.275032,44.0,0.63802,A
1.043737,-0.401156,0.473906,0.506215,0.261718,-0.183409,0.295677,0.788711,-0.715453,-0.193388,A
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.598658,-1.176589,1.344031,1.280161,0.257679,I
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.640182,0.144676,-0.003068,0.937165,-0.535296,E
0.192011,-0.03215,0.249852,-0.418765,0.17234,0.107265,-0.157328,-0.307812,-0.185368,0.312832,F
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.681707,0.106925,-0.386368,-0.715453,-0.548556,F
-0.079554,0.250492,0.388552,-0.002584,0.082961,-1.30458,0.220177,0.419294,0.219991,-1.178714,E
-0.252367,-0.063555,0.594823,0.891245,0.529852,0.397939,-1.025587,1.457358,1.342524,1.133725,X
0.389513,0.462474,0.136047,0.011679,-0.900198,-0.058835,0.069175,0.367727,-0.621908,0.033116,F
0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.681707,-3.026359,0.580365,0.344717,-1.930134,A
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.439463,0.257927,0.349282,0.687713,0.375361,E
0.216699,-0.291239,0.349432,0.50711,0.261718,0.937762,0.295677,-0.195863,-0.216549,0.793228,A
,T,0.23207,0.604621,-0.989576,0.730137,1.126187,0.349127,1.061891,0.139925,A
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.314889,0.673182,-0.858822,0.251173,0.029066,E
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.10036,0.069175,0.970362,0.313536,0.003171,A
-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.10036,0.899684,2.294318,0.687713,-0.444388,E
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.052027,-1.025587,-1.618255,0.438262,-1.278494,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.38763,-1.32759,0.873692,1.903791,-0.426751,I
0.451232,-0.267686,0.335206,-0.831336,0.261718,-0.432558,0.484429,0.444205,-0.403638,-0.52705,A
0.006853,0.164129,0.125378,0.58451,0.261718,-1.429155,0.484429,-3.525897,-3.708874,-1.385749,A
-0.030178,0.093469,0.235627,1.206186,0.261718,1.228436,0.748682,0.789585,0.500624,0.776351,A
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.183409,0.786433,-0.72736,-0.091823,-0.460867,A
0.056229,-0.730905,0.441898,0.183695,0.261718,1.685209,0.371178,-0.963354,-0.216549,1.413682,A
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.183409,0.144676,0.633388,0.219991,-0.124469,A
0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.224934,-2.799857,-1.476018,-0.746634,-1.825194,A
-0.38815,0.321153,0.107596,0.886232,0.351096,0.937762,0.144676,-0.390095,-0.43482,0.896384,F
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.723232,0.975185,0.037374,0.750076,-1.007555,E
-0.178304,-0.620989,0.32098,0.699028,0.261718,0.107265,1.352689,1.248274,0.999528,-0.486279,E
-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-1.38763,0.182426,-2.331908,-2.430434,-1.227814,A
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.930856,-1.32759,0.167127,1.342524,0.029813,I
-0.141273,1.553789,0.541477,-0.649324,-1.257711,0.688613,0.220177,0.851928,0.40708,0.638308,D
-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.394535,-0.610333,0.827969,0.469443,1.856672,A
-0.252367,-0.110662,0.452567,0.888321,0.17234,-0.058835,0.371178,0.850569,0.251173,-0.106928,D
0.31545,0.117022,0.178724,-1.517104,-1.347089,-0.224934,-0.157328,0.214093,-0.996086,-0.005882,F
0.080916,0.164129,0.19295,0.819007,0.261718,0.190314,0.408929,1.644814,0.126447,0.066123,A
-3.498799,0.870736,-3.210528,-0.06954,-4.922215,0.06574,-1.591843,-0.068188,-1.276719,1.293239,Y
-0.277055,-1.963541,0.616162,0.437826,0.17234,0.14879,0.748682,-0.518392,-0.621908,-0.109894,D
